condition_id;user_id;reco_type;interaction;rank;product_id;product_name;nutri_score;nutri_score_numeric;mean_nutri_top5;
4;6672fb66728df1edb72c1568;multistakeholder;1;1;109;Steak strips with rice, celery, onions & eggplant;A;5;4.4;
4;6672fb66728df1edb72c1568;multistakeholder;1;2;231;Duck over bulgur with bell peppers, asparagus & sweet corn;B;4;4.4;
4;6672fb66728df1edb72c1568;multistakeholder;1;3;68;Roasted ham with bulgur & vegetables;A;5;4.4;
4;6672fb66728df1edb72c1568;multistakeholder;1;4;354;Chicken and bell peppers sweet potatoes mix;C;3;4.4;
4;6672fb66728df1edb72c1568;multistakeholder;1;5;33;Meatballs with couscous & vegetables;A;5;4.4;
4;66880aa3c99718a3058f0dda;content_based_unbiased;1;1;485;Bbq ribs with cheesy potatoes ;E;1;1.4;
4;66880aa3c99718a3058f0dda;content_based_unbiased;1;2;330;Tangy Pork belly over brown rice;C;3;1.4;
4;66880aa3c99718a3058f0dda;content_based_unbiased;1;3;490;Pork belly in ranch sauce over cheesy potatoes;E;1;1.4;
4;66880aa3c99718a3058f0dda;content_based_unbiased;1;4;590;Crispy Veal over buttery mashed potatoes;E;1;1.4;
4;66880aa3c99718a3058f0dda;content_based_unbiased;1;5;538;Pork with buttery mashed potatoes and asparagus;E;1;1.4;
4;66880aa3c99718a3058f0dda;content_based_unbiased;2;1;541;Beef and buttered corn butter rice mix;E;1;1.6;
4;66880aa3c99718a3058f0dda;content_based_unbiased;2;2;572;Roasted ham and spinach mac and cheese mix;E;1;1.6;
4;66880aa3c99718a3058f0dda;content_based_unbiased;2;3;522;Sesame Bbq ribs bowl with eggplant;E;1;1.6;
4;66880aa3c99718a3058f0dda;content_based_unbiased;2;4;464;Crispy Beef over butter rice;D;2;1.6;
4;66880aa3c99718a3058f0dda;content_based_unbiased;2;5;356;Herb Veal over polenta;C;3;1.6;
4;66880aa3c99718a3058f0dda;content_based_unbiased;3;1;596;Pork in four cheese sauce over butter rice;E;1;1.2;
4;66880aa3c99718a3058f0dda;content_based_unbiased;3;2;507;Roasted ham in bbq sauce over loaded fries;E;1;1.2;
4;66880aa3c99718a3058f0dda;content_based_unbiased;3;3;533;Steak strips and tomatoes fried rice mix;E;1;1.2;
4;66880aa3c99718a3058f0dda;content_based_unbiased;3;4;586;Buttery Roasted ham with buttered corn & garlic butter noodles;E;1;1.2;
4;66880aa3c99718a3058f0dda;content_based_unbiased;3;5;446;Veal and spinach cheesy potatoes mix;D;2;1.2;
4;66880aa3c99718a3058f0dda;multistakeholder;1;1;218;Tangy Beef over brown rice;B;4;3.2;
4;66880aa3c99718a3058f0dda;multistakeholder;1;2;330;Tangy Pork belly over brown rice;C;3;3.2;
4;66880aa3c99718a3058f0dda;multistakeholder;1;3;297;Crispy Meatballs bowl with buttered corn;C;3;3.2;
4;66880aa3c99718a3058f0dda;multistakeholder;1;4;338;Steak strips with garlic butter noodles, asparagus, bell peppers & peas;C;3;3.2;
4;66880aa3c99718a3058f0dda;multistakeholder;1;5;273;Steak strips with bulgur, tomatoes & sweet corn;C;3;3.2;
4;669eba3ad8d7d49177bc50d0;content_based_unbiased;1;1;287;Seared tuna with butter rice and cabbage;C;3;3.4;
4;669eba3ad8d7d49177bc50d0;content_based_unbiased;1;2;323;Cod and onions creamy pasta mix;C;3;3.4;
4;669eba3ad8d7d49177bc50d0;content_based_unbiased;1;3;261;Zesty Salmon over quinoa;C;3;3.4;
4;669eba3ad8d7d49177bc50d0;content_based_unbiased;1;4;352;Tuna in four cheese sauce over pasta;C;3;3.4;
4;669eba3ad8d7d49177bc50d0;content_based_unbiased;1;5;83;Salmon and peas barley mix;A;5;3.4;
4;669eba3ad8d7d49177bc50d0;content_based_unbiased;2;1;344;Whitefish with sweet potatoes and asparagus;C;3;3.2;
4;669eba3ad8d7d49177bc50d0;content_based_unbiased;2;2;281;Mediterranean Mackerel over cheesy potatoes;C;3;3.2;
4;669eba3ad8d7d49177bc50d0;content_based_unbiased;2;3;209;Shrimp udon noodles plate with asparagus;B;4;3.2;
4;669eba3ad8d7d49177bc50d0;content_based_unbiased;2;4;329;Tuna with rice, cauliflower, kale & celery;C;3;3.2;
4;669eba3ad8d7d49177bc50d0;content_based_unbiased;2;5;288;Mackerel and buttered corn creamy pasta mix;C;3;3.2;
4;669eba3ad8d7d49177bc50d0;content_based_unbiased;3;1;268;Mackerel with brown rice, roasted garlic & squash;C;3;3.0;
4;669eba3ad8d7d49177bc50d0;content_based_unbiased;3;2;315;Salmon and cauliflower creamy pasta mix;C;3;3.0;
4;669eba3ad8d7d49177bc50d0;content_based_unbiased;3;3;327;Trout couscous plate with spinach;C;3;3.0;
4;669eba3ad8d7d49177bc50d0;content_based_unbiased;3;4;248;Zesty Cod with caramelized onions & butter rice;C;3;3.0;
4;669eba3ad8d7d49177bc50d0;content_based_unbiased;3;5;355;Sesame Fried fish bowl with kale;C;3;3.0;
4;669eba3ad8d7d49177bc50d0;multistakeholder;1;1;83;Salmon and peas barley mix;A;5;5.0;
4;669eba3ad8d7d49177bc50d0;multistakeholder;1;2;15;Hake in tomato sauce over rice;A;5;5.0;
4;669eba3ad8d7d49177bc50d0;multistakeholder;1;3;114;Hake with wild rice, sweet corn & cauliflower;A;5;5.0;
4;669eba3ad8d7d49177bc50d0;multistakeholder;1;4;110;Tuna and eggplant bulgur mix;A;5;5.0;
4;669eba3ad8d7d49177bc50d0;multistakeholder;1;5;118;Whitefish with eggplant & rice;A;5;5.0;
4;66ba0c9b81da2bf8b7d87021;content_based_unbiased;1;1;470;Shrimp with loaded fries & vegetables;D;2;2.2;
4;66ba0c9b81da2bf8b7d87021;content_based_unbiased;1;2;380;Grilled Shrimp tempura bowl with squash;D;2;2.2;
4;66ba0c9b81da2bf8b7d87021;content_based_unbiased;1;3;459;Shrimp loaded fries plate;D;2;2.2;
4;66ba0c9b81da2bf8b7d87021;content_based_unbiased;1;4;238;Shrimp tempura with pasta, celery, bell peppers & leeks;B;4;2.2;
4;66ba0c9b81da2bf8b7d87021;content_based_unbiased;1;5;578;Shrimp tempura over butter rice;E;1;2.2;
4;66ba0c9b81da2bf8b7d87021;content_based_unbiased;2;1;339;Shrimp tempura with loaded fries, mushrooms, bell peppers & broccoli;C;3;2.6;
4;66ba0c9b81da2bf8b7d87021;content_based_unbiased;2;2;340;Tangy Shrimp tempura over butter rice;C;3;2.6;
4;66ba0c9b81da2bf8b7d87021;content_based_unbiased;2;3;309;Calamari in tahini sauce over udon noodles;C;3;2.6;
4;66ba0c9b81da2bf8b7d87021;content_based_unbiased;2;4;399;Grilled Shrimp tempura with eggplant & cheesy potatoes;D;2;2.6;
4;66ba0c9b81da2bf8b7d87021;content_based_unbiased;2;5;395;Shrimp with fried rice, sweet corn & bell peppers;D;2;2.6;
4;66ba0c9b81da2bf8b7d87021;content_based_unbiased;3;1;320;Shrimp tempura with couscous and bell peppers;C;3;2.4;
4;66ba0c9b81da2bf8b7d87021;content_based_unbiased;3;2;262;Calamari with potatoes, carrots & broccoli;C;3;2.4;
4;66ba0c9b81da2bf8b7d87021;content_based_unbiased;3;3;467;Shrimp with loaded fries and fried eggplant;D;2;2.4;
4;66ba0c9b81da2bf8b7d87021;content_based_unbiased;3;4;378;Crispy Shrimp over creamy pasta;D;2;2.4;
4;66ba0c9b81da2bf8b7d87021;content_based_unbiased;3;5;455;Shrimp and buttered corn cheesy potatoes mix;D;2;2.4;
4;66ba0c9b81da2bf8b7d87021;multistakeholder;1;1;238;Shrimp tempura with pasta, celery, bell peppers & leeks;B;4;4.0;
4;66ba0c9b81da2bf8b7d87021;multistakeholder;1;2;44;Mediterranean Shrimp over wild rice;A;5;4.0;
4;66ba0c9b81da2bf8b7d87021;multistakeholder;1;3;470;Shrimp with loaded fries & vegetables;D;2;4.0;
4;66ba0c9b81da2bf8b7d87021;multistakeholder;1;4;136;Calamari with barley, beetroot, peas & mushrooms;B;4;4.0;
4;66ba0c9b81da2bf8b7d87021;multistakeholder;1;5;67;Quinoa bowl with shrimp tempura & lemon herb sauce;A;5;4.0;
4;66bbafb05de7e549455aa4ff;content_based_unbiased;1;1;354;Chicken and bell peppers sweet potatoes mix;C;3;2.2;
4;66bbafb05de7e549455aa4ff;content_based_unbiased;1;2;538;Pork with buttery mashed potatoes and asparagus;E;1;2.2;
4;66bbafb05de7e549455aa4ff;content_based_unbiased;1;3;485;Bbq ribs with cheesy potatoes ;E;1;2.2;
4;66bbafb05de7e549455aa4ff;content_based_unbiased;1;4;345;Smoked turkey fried rice plate with peas;C;3;2.2;
4;66bbafb05de7e549455aa4ff;content_based_unbiased;1;5;307;Creamy Fried chicken over buttery mashed potatoes;C;3;2.2;
4;66bbafb05de7e549455aa4ff;content_based_unbiased;2;1;300;Sesame Smoked turkey over bulgur;C;3;2.6;
4;66bbafb05de7e549455aa4ff;content_based_unbiased;2;2;251;Mediterranean chicken with butter rice, squash, eggplant & tomatoes;C;3;2.6;
4;66bbafb05de7e549455aa4ff;content_based_unbiased;2;3;569;Smoked turkey in cheese sauce over garlic butter noodles;E;1;2.6;
4;66bbafb05de7e549455aa4ff;content_based_unbiased;2;4;279;Duck brown rice plate with mushrooms;C;3;2.6;
4;66bbafb05de7e549455aa4ff;content_based_unbiased;2;5;311;Smoked turkey and asparagus loaded fries mix;C;3;2.6;
4;66bbafb05de7e549455aa4ff;content_based_unbiased;3;1;546;Tangy Fried chicken with spinach & cheesy potatoes;E;1;1.8;
4;66bbafb05de7e549455aa4ff;content_based_unbiased;3;2;341;Buttery Turkey with bell peppers & bulgur;C;3;1.8;
4;66bbafb05de7e549455aa4ff;content_based_unbiased;3;3;555;Turkey and buttered corn buttery mashed potatoes mix;E;1;1.8;
4;66bbafb05de7e549455aa4ff;content_based_unbiased;3;4;303;Duck with potatoes and zucchini;C;3;1.8;
4;66bbafb05de7e549455aa4ff;content_based_unbiased;3;5;503;Pork with mac and cheese, beetroot & fried eggplant;E;1;1.8;
4;66bbafb05de7e549455aa4ff;multistakeholder;1;1;354;Chicken and bell peppers sweet potatoes mix;C;3;4.0;
4;66bbafb05de7e549455aa4ff;multistakeholder;1;2;142;Meatballs polenta plate with cauliflower;B;4;4.0;
4;66bbafb05de7e549455aa4ff;multistakeholder;1;3;68;Roasted ham with bulgur & vegetables;A;5;4.0;
4;66bbafb05de7e549455aa4ff;multistakeholder;1;4;345;Smoked turkey fried rice plate with peas;C;3;4.0;
4;66bbafb05de7e549455aa4ff;multistakeholder;1;5;25;Chicken with broccoli & wild rice;A;5;4.0;
4;66c33e386baa1ae990d7165d;content_based_unbiased;1;1;451;Trout bowl with cheesy potatoes, leeks & asparagus;D;2;1.6;
4;66c33e386baa1ae990d7165d;content_based_unbiased;1;2;556;Hake cheesy potatoes plate with cauliflower;E;1;1.6;
4;66c33e386baa1ae990d7165d;content_based_unbiased;1;3;469;Mackerel and bell peppers cheesy potatoes mix;D;2;1.6;
4;66c33e386baa1ae990d7165d;content_based_unbiased;1;4;573;Crispy Trout bowl with squash;E;1;1.6;
4;66c33e386baa1ae990d7165d;content_based_unbiased;1;5;381;Salmon with creamy pasta ;D;2;1.6;
4;66c33e386baa1ae990d7165d;content_based_unbiased;2;1;443;Seared tuna over cheesy potatoes;D;2;2.0;
4;66c33e386baa1ae990d7165d;content_based_unbiased;2;2;319;Hake with gnocchi, tomatoes, fried eggplant & cauliflower;C;3;2.0;
4;66c33e386baa1ae990d7165d;content_based_unbiased;2;3;429;Tuna in four cheese sauce over loaded fries;D;2;2.0;
4;66c33e386baa1ae990d7165d;content_based_unbiased;2;4;480;Creamy Turkey with zucchini & butter rice;D;2;2.0;
4;66c33e386baa1ae990d7165d;content_based_unbiased;2;5;531;Trout fillet over creamy cheesy potatoes & roasted veggies;E;1;2.0;
4;66c33e386baa1ae990d7165d;content_based_unbiased;3;1;482;Mackerel with cheesy potatoes and sweet corn;E;1;1.6;
4;66c33e386baa1ae990d7165d;content_based_unbiased;3;2;355;Sesame Fried fish bowl with kale;C;3;1.6;
4;66c33e386baa1ae990d7165d;content_based_unbiased;3;3;526;Trout in cream sauce over cheesy potatoes;E;1;1.6;
4;66c33e386baa1ae990d7165d;content_based_unbiased;3;4;554;Smoky Anchovies over buttery mashed potatoes;E;1;1.6;
4;66c33e386baa1ae990d7165d;content_based_unbiased;3;5;406;Turkey in bbq sauce over buttery mashed potatoes;D;2;1.6;
4;66c33e386baa1ae990d7165d;multistakeholder;1;1;451;Trout bowl with cheesy potatoes, leeks & asparagus;D;2;3.8;
4;66c33e386baa1ae990d7165d;multistakeholder;1;2;21;Sesame Salmon bowl with carrots;A;5;3.8;
4;66c33e386baa1ae990d7165d;multistakeholder;1;3;114;Hake with wild rice, sweet corn & cauliflower;A;5;3.8;
4;66c33e386baa1ae990d7165d;multistakeholder;1;4;469;Mackerel and bell peppers cheesy potatoes mix;D;2;3.8;
4;66c33e386baa1ae990d7165d;multistakeholder;1;5;15;Hake in tomato sauce over rice;A;5;3.8;
4;66c9f7305f8a64d04cb5344c;content_based_unbiased;1;1;136;Calamari with barley, beetroot, peas & mushrooms;B;4;2.6;
4;66c9f7305f8a64d04cb5344c;content_based_unbiased;1;2;238;Shrimp tempura with pasta, celery, bell peppers & leeks;B;4;2.6;
4;66c9f7305f8a64d04cb5344c;content_based_unbiased;1;3;459;Shrimp loaded fries plate;D;2;2.6;
4;66c9f7305f8a64d04cb5344c;content_based_unbiased;1;4;564;Shrimp tempura and fried peppers butter rice mix;E;1;2.6;
4;66c9f7305f8a64d04cb5344c;content_based_unbiased;1;5;380;Grilled Shrimp tempura bowl with squash;D;2;2.6;
4;66c9f7305f8a64d04cb5344c;content_based_unbiased;2;1;209;Shrimp udon noodles plate with asparagus;B;4;3.4;
4;66c9f7305f8a64d04cb5344c;content_based_unbiased;2;2;216;Smoky Shrimp tempura over rice;B;4;3.4;
4;66c9f7305f8a64d04cb5344c;content_based_unbiased;2;3;161;Shrimp tempura with couscous, celery, carrots & sweet corn;B;4;3.4;
4;66c9f7305f8a64d04cb5344c;content_based_unbiased;2;4;212;Calamari bulgur plate with squash;B;4;3.4;
4;66c9f7305f8a64d04cb5344c;content_based_unbiased;2;5;518;Grilled Shrimp bowl with mushrooms;E;1;3.4;
4;66c9f7305f8a64d04cb5344c;content_based_unbiased;3;1;177;Calamari over bulgur;B;4;2.6;
4;66c9f7305f8a64d04cb5344c;content_based_unbiased;3;2;164;Calamari in soy sauce over quinoa;B;4;2.6;
4;66c9f7305f8a64d04cb5344c;content_based_unbiased;3;3;455;Shrimp and buttered corn cheesy potatoes mix;D;2;2.6;
4;66c9f7305f8a64d04cb5344c;content_based_unbiased;3;4;439;Shrimp tempura & butter rice mix;D;2;2.6;
4;66c9f7305f8a64d04cb5344c;content_based_unbiased;3;5;496;Shrimp tempura cheesy potatoes plate ;E;1;2.6;
4;66c9f7305f8a64d04cb5344c;multistakeholder;1;1;72;Calamari in olive oil dressing over barley;A;5;5.0;
4;66c9f7305f8a64d04cb5344c;multistakeholder;1;2;67;Quinoa bowl with shrimp tempura & lemon herb sauce;A;5;5.0;
4;66c9f7305f8a64d04cb5344c;multistakeholder;1;3;44;Mediterranean Shrimp over wild rice;A;5;5.0;
4;66c9f7305f8a64d04cb5344c;multistakeholder;1;4;13;Veal barley plate with onions;A;5;5.0;
4;66c9f7305f8a64d04cb5344c;multistakeholder;1;5;25;Chicken with broccoli & wild rice;A;5;5.0;
4;66cb2e0bd2169db778550269;content_based_unbiased;1;1;333;Crispy Tuna with squash & sweet potatoes;C;3;2.8;
4;66cb2e0bd2169db778550269;content_based_unbiased;1;2;287;Seared tuna with butter rice and cabbage;C;3;2.8;
4;66cb2e0bd2169db778550269;content_based_unbiased;1;3;323;Cod and onions creamy pasta mix;C;3;2.8;
4;66cb2e0bd2169db778550269;content_based_unbiased;1;4;352;Tuna in four cheese sauce over pasta;C;3;2.8;
4;66cb2e0bd2169db778550269;content_based_unbiased;1;5;465;Seared tuna over buttery mashed potatoes;D;2;2.8;
4;66cb2e0bd2169db778550269;content_based_unbiased;2;1;319;Hake with gnocchi, tomatoes, fried eggplant & cauliflower;C;3;2.2;
4;66cb2e0bd2169db778550269;content_based_unbiased;2;2;263;Trout in soy sauce over wild rice;C;3;2.2;
4;66cb2e0bd2169db778550269;content_based_unbiased;2;3;514;Seared tuna in alfredo sauce over cheesy potatoes;E;1;2.2;
4;66cb2e0bd2169db778550269;content_based_unbiased;2;4;344;Whitefish with sweet potatoes and asparagus;C;3;2.2;
4;66cb2e0bd2169db778550269;content_based_unbiased;2;5;530;Cod and leeks garlic butter noodles mix;E;1;2.2;
4;66cb2e0bd2169db778550269;content_based_unbiased;3;1;265;Anchovies with butter rice and roasted garlic;C;3;2.8;
4;66cb2e0bd2169db778550269;content_based_unbiased;3;2;355;Sesame Fried fish bowl with kale;C;3;2.8;
4;66cb2e0bd2169db778550269;content_based_unbiased;3;3;315;Salmon and cauliflower creamy pasta mix;C;3;2.8;
4;66cb2e0bd2169db778550269;content_based_unbiased;3;4;285;Grilled Salmon over udon noodles;C;3;2.8;
4;66cb2e0bd2169db778550269;content_based_unbiased;3;5;473;Salmon mac and cheese plate with carrots;D;2;2.8;
4;66cb2e0bd2169db778550269;multistakeholder;1;1;21;Sesame Salmon bowl with carrots;A;5;4.2;
4;66cb2e0bd2169db778550269;multistakeholder;1;2;11;Trout in chimichurri over udon noodles;A;5;4.2;
4;66cb2e0bd2169db778550269;multistakeholder;1;3;333;Crispy Tuna with squash & sweet potatoes;C;3;4.2;
4;66cb2e0bd2169db778550269;multistakeholder;1;4;114;Hake with wild rice, sweet corn & cauliflower;A;5;4.2;
4;66cb2e0bd2169db778550269;multistakeholder;1;5;287;Seared tuna with butter rice and cabbage;C;3;4.2;
4;67139698ab79b82f8afd1e93;content_based_unbiased;1;1;469;Mackerel and bell peppers cheesy potatoes mix;D;2;2.6;
4;67139698ab79b82f8afd1e93;content_based_unbiased;1;2;324;Cheesy trout with quinoa, asparagus & broccoli;C;3;2.6;
4;67139698ab79b82f8afd1e93;content_based_unbiased;1;3;478;Seared tuna and spinach buttery mashed potatoes mix;D;2;2.6;
4;67139698ab79b82f8afd1e93;content_based_unbiased;1;4;465;Seared tuna over buttery mashed potatoes;D;2;2.6;
4;67139698ab79b82f8afd1e93;content_based_unbiased;1;5;132;Mediterranean Hake over gnocchi;B;4;2.6;
4;67139698ab79b82f8afd1e93;content_based_unbiased;2;1;344;Whitefish with sweet potatoes and asparagus;C;3;2.6;
4;67139698ab79b82f8afd1e93;content_based_unbiased;2;2;457;Hake in cheese sauce over buttery mashed potatoes;D;2;2.6;
4;67139698ab79b82f8afd1e93;content_based_unbiased;2;3;463;Trout and buttery mashed potatoes mix;D;2;2.6;
4;67139698ab79b82f8afd1e93;content_based_unbiased;2;4;288;Mackerel and buttered corn creamy pasta mix;C;3;2.6;
4;67139698ab79b82f8afd1e93;content_based_unbiased;2;5;281;Mediterranean Mackerel over cheesy potatoes;C;3;2.6;
4;67139698ab79b82f8afd1e93;content_based_unbiased;3;1;185;Tuna in tahini sauce over couscous;B;4;3.0;
4;67139698ab79b82f8afd1e93;content_based_unbiased;3;2;506;Salmon with garlic butter noodles and fried eggplant;E;1;3.0;
4;67139698ab79b82f8afd1e93;content_based_unbiased;3;3;195;Tuna with sweet potatoes, sweet corn, leeks & bell peppers;B;4;3.0;
4;67139698ab79b82f8afd1e93;content_based_unbiased;3;4;207;Seared tuna with wild rice, peas, asparagus & cauliflower;B;4;3.0;
4;67139698ab79b82f8afd1e93;content_based_unbiased;3;5;456;Salmon and roasted garlic buttery mashed potatoes mix;D;2;3.0;
4;67139698ab79b82f8afd1e93;multistakeholder;1;1;132;Mediterranean Hake over gnocchi;B;4;4.6;
4;67139698ab79b82f8afd1e93;multistakeholder;1;2;46;Crispy Anchovies bowl with celery;A;5;4.6;
4;67139698ab79b82f8afd1e93;multistakeholder;1;3;143;Hake bowl with cauliflower;B;4;4.6;
4;67139698ab79b82f8afd1e93;multistakeholder;1;4;15;Hake in tomato sauce over rice;A;5;4.6;
4;67139698ab79b82f8afd1e93;multistakeholder;1;5;21;Sesame Salmon bowl with carrots;A;5;4.6;
4;671a528fe9658f0a32bd55ce;content_based_unbiased;1;1;589;Creamy smoked turkey bowl with cabbage;E;1;1.4;
4;671a528fe9658f0a32bd55ce;content_based_unbiased;1;2;373;Duck with loaded fries and bell peppers;D;2;1.4;
4;671a528fe9658f0a32bd55ce;content_based_unbiased;1;3;587;Sausage with fried rice & vegetables in creamy sauce;E;1;1.4;
4;671a528fe9658f0a32bd55ce;content_based_unbiased;1;4;436;Buttery Pork over mac and cheese;D;2;1.4;
4;671a528fe9658f0a32bd55ce;content_based_unbiased;1;5;538;Pork with buttery mashed potatoes and asparagus;E;1;1.4;
4;671a528fe9658f0a32bd55ce;content_based_unbiased;2;1;595;Mediterranean Meatballs with squash & creamy pasta;E;1;1.4;
4;671a528fe9658f0a32bd55ce;content_based_unbiased;2;2;461;Pork garlic butter noodles plate with zucchini;D;2;1.4;
4;671a528fe9658f0a32bd55ce;content_based_unbiased;2;3;476;Beef garlic butter noodles plate with fried onions;D;2;1.4;
4;671a528fe9658f0a32bd55ce;content_based_unbiased;2;4;491;Meatballs and loaded fries mix;E;1;1.4;
4;671a528fe9658f0a32bd55ce;content_based_unbiased;2;5;569;Smoked turkey in cheese sauce over garlic butter noodles;E;1;1.4;
4;671a528fe9658f0a32bd55ce;content_based_unbiased;3;1;546;Tangy Fried chicken with spinach & cheesy potatoes;E;1;1.4;
4;671a528fe9658f0a32bd55ce;content_based_unbiased;3;2;413;Veal with mac and cheese and tomatoes;D;2;1.4;
4;671a528fe9658f0a32bd55ce;content_based_unbiased;3;3;508;Zesty Meatballs bowl with creamed spinach;E;1;1.4;
4;671a528fe9658f0a32bd55ce;content_based_unbiased;3;4;414;Smoky Roasted ham over fried rice;D;2;1.4;
4;671a528fe9658f0a32bd55ce;content_based_unbiased;3;5;557;Roasted Meatballs over mac and cheese;E;1;1.4;
4;671a528fe9658f0a32bd55ce;multistakeholder;1;1;373;Duck with loaded fries and bell peppers;D;2;3.2;
4;671a528fe9658f0a32bd55ce;multistakeholder;1;2;25;Chicken with broccoli & wild rice;A;5;3.2;
4;671a528fe9658f0a32bd55ce;multistakeholder;1;3;436;Buttery Pork over mac and cheese;D;2;3.2;
4;671a528fe9658f0a32bd55ce;multistakeholder;1;4;382;Pork belly in bbq sauce over cheesy potatoes;D;2;3.2;
4;671a528fe9658f0a32bd55ce;multistakeholder;1;5;7;Duck with pasta and asparagus;A;5;3.2;
4;6759980d797dbe50150130e0;content_based_unbiased;1;1;416;Paneer in cheese sauce over cheesy potatoes;D;2;2.2;
4;6759980d797dbe50150130e0;content_based_unbiased;1;2;474;Tempeh with loaded fries, peas & cauliflower;D;2;2.2;
4;6759980d797dbe50150130e0;content_based_unbiased;1;3;295;Roasted seitan with cheesy potatoes, caramelized onions, celery & squash;C;3;2.2;
4;6759980d797dbe50150130e0;content_based_unbiased;1;4;444;Grilled Tempeh over garlic butter noodles;D;2;2.2;
4;6759980d797dbe50150130e0;content_based_unbiased;1;5;412;Chickpeas with loaded fries, roasted garlic, asparagus & cabbage;D;2;2.2;
4;6759980d797dbe50150130e0;content_based_unbiased;2;1;431;Sesame Kidney beans bowl with eggplant;D;2;1.8;
4;6759980d797dbe50150130e0;content_based_unbiased;2;2;391;Paneer in honey mustard over loaded fries;D;2;1.8;
4;6759980d797dbe50150130e0;content_based_unbiased;2;3;515;Cheese omelette and caramelized onions mac and cheese mix;E;1;1.8;
4;6759980d797dbe50150130e0;content_based_unbiased;2;4;409;Cheese omelette with cheesy potatoes, broccoli & creamed spinach;D;2;1.8;
4;6759980d797dbe50150130e0;content_based_unbiased;2;5;396;Cheese omelette in four cheese sauce over loaded fries;D;2;1.8;
4;6759980d797dbe50150130e0;content_based_unbiased;3;1;422;Chickpeas over mac and cheese;D;2;2.0;
4;6759980d797dbe50150130e0;content_based_unbiased;3;2;389;Paneer in alfredo sauce over mac and cheese;D;2;2.0;
4;6759980d797dbe50150130e0;content_based_unbiased;3;3;448;Paneer with creamy pasta & vegetables;D;2;2.0;
4;6759980d797dbe50150130e0;content_based_unbiased;3;4;426;Mediterranean Black beans over garlic butter noodles;D;2;2.0;
4;6759980d797dbe50150130e0;content_based_unbiased;3;5;384;Tangy Kidney beans over fried rice;D;2;2.0;
4;6759980d797dbe50150130e0;multistakeholder;1;1;188;Tempeh in lemon herb sauce over pasta;B;4;4.0;
4;6759980d797dbe50150130e0;multistakeholder;1;2;14;Crispy Kidney beans over polenta;A;5;4.0;
4;6759980d797dbe50150130e0;multistakeholder;1;3;295;Roasted seitan with cheesy potatoes, caramelized onions, celery & squash;C;3;4.0;
4;6759980d797dbe50150130e0;multistakeholder;1;4;47;Herb Paneer bowl with spinach;A;5;4.0;
4;6759980d797dbe50150130e0;multistakeholder;1;5;312;Fried tofu with bulgur, zucchini & caramelized onions;C;3;4.0;
4;676680610526923c0a526ce7;content_based_unbiased;1;1;459;Shrimp loaded fries plate;D;2;1.4;
4;676680610526923c0a526ce7;content_based_unbiased;1;2;538;Pork with buttery mashed potatoes and asparagus;E;1;1.4;
4;676680610526923c0a526ce7;content_based_unbiased;1;3;593;Bbq ribs mac and cheese plate with fried eggplant;E;1;1.4;
4;676680610526923c0a526ce7;content_based_unbiased;1;4;587;Sausage with fried rice & vegetables in creamy sauce;E;1;1.4;
4;676680610526923c0a526ce7;content_based_unbiased;1;5;458;Cheesy beef bowl ;D;2;1.4;
4;676680610526923c0a526ce7;content_based_unbiased;2;1;595;Mediterranean Meatballs with squash & creamy pasta;E;1;1.0;
4;676680610526923c0a526ce7;content_based_unbiased;2;2;582;Shrimp and asparagus cheesy potatoes mix;E;1;1.0;
4;676680610526923c0a526ce7;content_based_unbiased;2;3;510;Shrimp and zucchini cheesy potatoes mix;E;1;1.0;
4;676680610526923c0a526ce7;content_based_unbiased;2;4;522;Sesame Bbq ribs bowl with eggplant;E;1;1.0;
4;676680610526923c0a526ce7;content_based_unbiased;2;5;491;Meatballs and loaded fries mix;E;1;1.0;
4;676680610526923c0a526ce7;content_based_unbiased;3;1;508;Zesty Meatballs bowl with creamed spinach;E;1;1.6;
4;676680610526923c0a526ce7;content_based_unbiased;3;2;387;Roasted Veal bowl with caramelized onions;D;2;1.6;
4;676680610526923c0a526ce7;content_based_unbiased;3;3;413;Veal with mac and cheese and tomatoes;D;2;1.6;
4;676680610526923c0a526ce7;content_based_unbiased;3;4;544;Mediterranean Beef with sweet corn & fried rice;E;1;1.6;
4;676680610526923c0a526ce7;content_based_unbiased;3;5;414;Smoky Roasted ham over fried rice;D;2;1.6;
4;676680610526923c0a526ce7;multistakeholder;1;1;459;Shrimp loaded fries plate;D;2;3.2;
4;676680610526923c0a526ce7;multistakeholder;1;2;458;Cheesy beef bowl ;D;2;3.2;
4;676680610526923c0a526ce7;multistakeholder;1;3;142;Meatballs polenta plate with cauliflower;B;4;3.2;
4;676680610526923c0a526ce7;multistakeholder;1;4;167;Grilled Meatballs over brown rice;B;4;3.2;
4;676680610526923c0a526ce7;multistakeholder;1;5;213;Crispy pork with quinoa, green beans & mushrooms;B;4;3.2;
4;6768954d2dde32ea7b0bc4d6;content_based_unbiased;1;1;373;Duck with loaded fries and bell peppers;D;2;2.6;
4;6768954d2dde32ea7b0bc4d6;content_based_unbiased;1;2;354;Chicken and bell peppers sweet potatoes mix;C;3;2.6;
4;6768954d2dde32ea7b0bc4d6;content_based_unbiased;1;3;589;Creamy smoked turkey bowl with cabbage;E;1;2.6;
4;6768954d2dde32ea7b0bc4d6;content_based_unbiased;1;4;257;Turkey in pesto over mac and cheese;C;3;2.6;
